node_id,arrival_rise_s,arrival_fall_s,slack_rise_setup_max_s,slack_fall_setup_max_s,required_rise_setup_max_s,required_fall_setup_max_s,arrival_setup_scalar_s,slack_setup_scalar_s,required_setup_scalar_s,is_arrival_inf,is_slack_inf
400,2.643649188449615e-10,2.6011684473026264e-10,-1.8881046726093587e-10,-1.8600571083382533e-10,7.555445158402563e-11,7.411113389643731e-11,2.643649188449615e-10,-1.8881046726093587e-10,7.555445158402563e-11,0,0
401,4.4307432722767714e-10,4.761001037856261e-10,-3.446056218159299e-10,-3.638782053450029e-10,9.846870541174724e-11,1.1222189844062314e-10,4.761001037856261e-10,-3.638782053450029e-10,1.1222189844062314e-10,0,0
402,4.431131017668122e-10,4.761348537662968e-10,-3.3556291079150924e-10,-3.5783093155217216e-10,1.0755019097530294e-10,1.1830392221412467e-10,4.761348537662968e-10,-3.5783093155217216e-10,1.1830392221412467e-10,0,0
403,4.429634159475171e-10,4.759965754885798e-10,-3.446056218159299e-10,-3.638782053450029e-10,9.835779413158718e-11,1.1211837014357684e-10,4.759965754885798e-10,-3.638782053450029e-10,1.1211837014357684e-10,0,0
404,5.685187876025566e-10,5.33193378338126e-10,-3.532645564963133e-10,-3.59962809559633e-10,2.152542311062433e-10,1.7323056877849297e-10,5.685187876025566e-10,-3.59962809559633e-10,2.0855597804292358e-10,0,0
405,5.687221804606679e-10,5.333785080274822e-10,-3.6287997606798683e-10,-3.372689350022995e-10,2.0584220439268108e-10,1.9610957302518273e-10,5.687221804606679e-10,-3.6287997606798683e-10,2.0584220439268108e-10,0,0
406,5.687167403678473e-10,5.333738450907788e-10,-3.6387823310057854e-10,-3.2351743506353614e-10,2.048385072672687e-10,2.0985641002724265e-10,5.687167403678473e-10,-3.6387823310057854e-10,2.048385072672687e-10,0,0
407,5.683982728932335e-10,5.330831331917807e-10,-3.638782053450029e-10,-3.599628373152086e-10,2.045200675482306e-10,1.7312029587657207e-10,5.683982728932335e-10,-3.638782053450029e-10,2.045200675482306e-10,0,0
408,8.282750874055722e-11,8.282563523920317e-11,3.063744813402991e-10,2.995432790697805e-10,3.892019900808563e-10,3.823689143089837e-10,8.282750874055722e-11,2.995432790697805e-10,3.8237078781033773e-10,0,0
409,8.279999602622823e-11,8.279999602622823e-11,3.063744813402991e-10,2.995432790697805e-10,3.8917447736652733e-10,3.8234327509600874e-10,8.279999602622823e-11,2.995432790697805e-10,3.8234327509600874e-10,0,0
410,2.659528153259316e-10,2.419365818795427e-10,-3.7038608291517505e-11,-1.9870313727743394e-11,2.2891420703441412e-10,2.220662681517993e-10,2.659528153259316e-10,-3.7038608291517505e-11,2.2891420703441412e-10,0,0
411,2.6595148305830207e-10,2.419360267680304e-10,-1.472005711766755e-10,-1.2849224462208042e-10,1.1875091188162656e-10,1.1344378214594997e-10,2.6595148305830207e-10,-1.472005711766755e-10,1.1875091188162656e-10,0,0
412,2.659279185746044e-10,2.419134892406305e-10,-1.472005711766755e-10,-1.2849224462208042e-10,1.187273473979289e-10,1.1342124461855008e-10,2.659279185746044e-10,-1.472005711766755e-10,1.187273473979289e-10,0,0
413,8.284507108102801e-11,8.284258695701041e-11,3.0440561182842885e-10,2.979962665516922e-10,3.8725068290945686e-10,3.808388535087026e-10,8.284507108102801e-11,2.979962665516922e-10,3.808413376327202e-10,0,0
414,8.279999602622823e-11,8.279999602622823e-11,3.0440561182842885e-10,2.979962665516922e-10,3.872056078546571e-10,3.8079626257792043e-10,8.279999602622823e-11,2.979962665516922e-10,3.8079626257792043e-10,0,0
415,2.212351135622015e-10,2.0592023919352442e-10,-3.5693670241698783e-13,1.3707188162292994e-11,2.208781768597845e-10,2.1962742735581742e-10,2.212351135622015e-10,-3.5693670241698783e-13,2.208781768597845e-10,0,0
416,2.2128987531289113e-10,2.0597404337685532e-10,-1.044744291078814e-10,-9.374659382110906e-11,1.1681544620500972e-10,1.1222744955574626e-10,2.2128987531289113e-10,-1.044744291078814e-10,1.1681544620500972e-10,0,0
417,2.21213269924192e-10,2.0589990823438598e-10,-1.044744291078814e-10,-9.374660076000296e-11,1.1673884081631059e-10,1.1215330747438301e-10,2.21213269924192e-10,-1.044744291078814e-10,1.1673884081631059e-10,0,0
418,1.7045465039444707e-10,1.7228891924236933e-10,5.7937682429454185e-12,-9.484302232465325e-12,1.762484186373925e-10,1.62804617009904e-10,1.7228891924236933e-10,-9.484302232465325e-12,1.62804617009904e-10,0,0
419,1.7048978895317646e-10,1.7232250348886424e-10,-6.490934179037566e-11,-1.4680023863178349e-10,1.055804471628008e-10,2.5522264857080756e-11,1.7232250348886424e-10,-1.4680023863178349e-10,2.5522264857080756e-11,0,0
420,1.704348051578819e-10,1.7227061444025082e-10,-6.490934179037566e-11,-1.468002525095713e-10,1.0552546336750623e-10,2.547036193067953e-11,1.7227061444025082e-10,-1.468002525095713e-10,2.547036193067953e-11,0,0
421,5.599584684823355e-10,5.82108528046632e-10,-3.372689350022995e-10,-3.6287997606798683e-10,2.2268953348003606e-10,2.1922855197864521e-10,5.82108528046632e-10,-3.6287997606798683e-10,2.1922855197864521e-10,0,0
422,5.599077312901102e-10,5.820600113004559e-10,-3.372689627578751e-10,-3.628799483124112e-10,2.2263876853223508e-10,2.191800629880447e-10,5.820600113004559e-10,-3.628799483124112e-10,2.191800629880447e-10,0,0
423,5.489129151214911e-10,5.819402737472501e-10,-3.235173795523849e-10,-3.638782053450029e-10,2.2539553556910619e-10,2.1806206840224718e-10,5.819402737472501e-10,-3.638782053450029e-10,2.1806206840224718e-10,0,0
424,5.488685617116573e-10,5.818996395845488e-10,-3.235174073079605e-10,-3.638782053450029e-10,2.253511544036968e-10,2.180214342395459e-10,5.818996395845488e-10,-3.638782053450029e-10,2.180214342395459e-10,0,0
425,5.947287107233024e-10,6.119384998726218e-10,-3.372689350022995e-10,-3.6387823310057854e-10,2.5745977572100287e-10,2.480602667720433e-10,6.119384998726218e-10,-3.6387823310057854e-10,2.480602667720433e-10,0,0
426,5.946649284105376e-10,6.118732187587739e-10,-3.372689350022995e-10,-3.6387823310057854e-10,2.5739599340823816e-10,2.4799498565819533e-10,6.118732187587739e-10,-3.6387823310057854e-10,2.4799498565819533e-10,0,0
427,6.418210407588276e-10,6.66746657884687e-10,-2.3464621912161476e-10,-2.710338620204311e-10,4.0717482163721286e-10,3.957127958642559e-10,6.66746657884687e-10,-2.710338620204311e-10,3.957127958642559e-10,0,0
428,6.418497955351654e-10,6.667732477261268e-10,-3.396570247282682e-10,-3.6387823310057854e-10,3.021927708068972e-10,3.0289501462554824e-10,6.667732477261268e-10,-3.6387823310057854e-10,3.0289501462554824e-10,0,0
429,6.417430475913477e-10,6.666751040107499e-10,-3.396570247282682e-10,-3.6387823310057854e-10,3.020860228630795e-10,3.027968709101714e-10,6.666751040107499e-10,-3.6387823310057854e-10,3.027968709101714e-10,0,0
430,5.302640548876525e-10,4.87598961207425e-10,-3.4630970313642706e-10,-3.333662235149859e-10,1.8395435175122543e-10,1.5423273769243906e-10,5.302640548876525e-10,-3.4630970313642706e-10,1.8395435175122543e-10,0,0
431,5.302593919509491e-10,4.875946313376289e-10,-3.578309593077478e-10,-3.3556291079150924e-10,1.724284326432013e-10,1.5203172054611969e-10,5.302593919509491e-10,-3.578309593077478e-10,1.724284326432013e-10,0,0
432,5.302233097026487e-10,4.875622683364611e-10,-3.5783093155217216e-10,-3.3556293854708485e-10,1.723923781504766e-10,1.5199932978937625e-10,5.302233097026487e-10,-3.5783093155217216e-10,1.723923781504766e-10,0,0
433,1.8706954041380897e-10,1.8956833325312061e-10,1.3282246136281373e-10,1.4477280485536426e-10,3.198920017766227e-10,3.3434113810848487e-10,1.8956833325312061e-10,1.3282246136281373e-10,3.2239079461593434e-10,0,0
434,1.8706779181254518e-10,1.8956738956354968e-10,-1.082928122175808e-10,-1.0497217678429038e-10,7.877497959496438e-11,8.45952127792593e-11,1.8956738956354968e-10,-1.082928122175808e-10,8.127457734596888e-11,0,0
435,1.8708409821321936e-10,1.8958346004183113e-10,-1.2707347674112413e-10,-7.274975066806633e-11,6.001062147209524e-11,1.168337093737648e-10,1.8958346004183113e-10,-1.2707347674112413e-10,6.2509983300707e-11,0,0
436,1.8707693727471053e-10,1.895750501024196e-10,-1.0415462936563813e-10,-5.834144278793474e-11,8.29223079090724e-11,1.3123360731448486e-10,1.895750501024196e-10,-1.0415462936563813e-10,8.542042073678147e-11,0,0
437,1.8699966575219662e-10,1.8950442604026563e-10,-1.2707349061891193e-10,-1.0497218372318429e-10,5.992617513328469e-11,8.453224231708134e-11,1.8950442604026563e-10,-1.2707349061891193e-10,6.24309354213537e-11,0,0
438,2.0993637384059127e-10,2.1261296889729664e-10,-1.2548810601753502e-10,-1.1487013423794323e-10,8.444826782305626e-11,9.77428346593534e-11,2.1261296889729664e-10,-1.2548810601753502e-10,8.712486287976162e-11,0,0
439,2.098879542389298e-10,2.1256854609852383e-10,1.4060431985374322e-10,1.4523363067731054e-10,3.5049227409267303e-10,3.5780217677583437e-10,2.1256854609852383e-10,1.4060431985374322e-10,3.5317286595226705e-10,0,0
440,2.0994773974880587e-10,2.1262491767259917e-10,-9.286850455314521e-11,-8.857836686360088e-11,1.1707923519566066e-10,1.240465508089983e-10,2.1262491767259917e-10,-9.286850455314521e-11,1.1975641311945395e-10,0,0
441,2.0986458404426145e-10,2.1254721593866321e-10,-1.254880921397472e-10,-1.1487012729904933e-10,8.437649190451424e-11,9.767708863961388e-11,2.1254721593866321e-10,-1.254880921397472e-10,8.7059123798916e-11,0,0
442,2.8042348998447153e-10,2.73257444449726e-10,-1.1377340736196118e-10,-1.1747772199477424e-10,1.6665008262251035e-10,1.5577972245495175e-10,2.8042348998447153e-10,-1.1747772199477424e-10,1.629457679896973e-10,0,0
443,2.8036772903305973e-10,2.732019055429191e-10,-1.1377340736196118e-10,-1.1747770811698643e-10,1.6659432167109856e-10,1.5572419742593269e-10,2.8036772903305973e-10,-1.1747770811698643e-10,1.628900209160733e-10,0,0
444,2.80575312983089e-10,2.7323851514715614e-10,-1.1487011342126152e-10,-1.254880643841716e-10,1.657051995618275e-10,1.4775045076298454e-10,2.80575312983089e-10,-1.254880643841716e-10,1.5508724859891743e-10,0,0
445,2.805184695642282e-10,2.7318400319664704e-10,-1.1487009954347371e-10,-1.254880782619594e-10,1.656483700207545e-10,1.4769592493468764e-10,2.805184695642282e-10,-1.254880782619594e-10,1.550303913022688e-10,0,0
446,5.619774645637676e-10,5.45527845119409e-10,-3.3556291079150924e-10,-3.578309593077478e-10,2.2641455377225839e-10,1.8769688581166122e-10,5.619774645637676e-10,-3.578309593077478e-10,2.0414650525601985e-10,0,0
447,5.619310572413383e-10,5.454861562448343e-10,-3.3556291079150924e-10,-3.5783093155217216e-10,2.2636814644982906e-10,1.8765522469266216e-10,5.619310572413383e-10,-3.5783093155217216e-10,2.0410012568916613e-10,0,0
448,2.396804976712019e-10,2.406263521770313e-10,-8.590259059637617e-11,-1.1123008070157425e-10,1.5377790707482575e-10,1.2939627147545707e-10,2.406263521770313e-10,-1.1123008070157425e-10,1.2939627147545707e-10,0,0
449,2.3970483931101683e-10,2.4065108239490485e-10,-7.981186544991914e-11,-7.865511020277438e-11,1.5989297386109769e-10,1.6199597219213047e-10,2.4065108239490485e-10,-7.981186544991914e-11,1.608392169449857e-10,0,0
450,2.396594867004609e-10,2.4060667347391984e-10,-8.590257671858836e-11,-1.1123009457936206e-10,1.5375690998187252e-10,1.2937657889455778e-10,2.4060667347391984e-10,-1.1123009457936206e-10,1.2937657889455778e-10,0,0
451,2.2166732338568806e-10,2.383721275922568e-10,-4.457904878574226e-11,-8.870654211179385e-11,1.770882745999458e-10,1.4966558548046294e-10,2.383721275922568e-10,-8.870654211179385e-11,1.4966558548046294e-10,0,0
452,2.2162667534519898e-10,2.3833318651966806e-10,-4.457904878574226e-11,-8.870652823400604e-11,1.7704762655945672e-10,1.4962665828566202e-10,2.3833318651966806e-10,-8.870652823400604e-11,1.4962665828566202e-10,0,0
453,5.626732968444514e-10,5.453888451967259e-10,-3.333662235149859e-10,-3.4630967538085144e-10,2.2930707332946554e-10,1.9907916981587448e-10,5.626732968444514e-10,-3.4630967538085144e-10,2.163636214636e-10,0,0
454,5.626187848939423e-10,5.45344935876102e-10,-3.333662235149859e-10,-3.4630970313642706e-10,2.2925256137895644e-10,1.9903523273967494e-10,5.626187848939423e-10,-3.4630970313642706e-10,2.1630908175751529e-10,0,0
455,2.6539964670391214e-10,2.4583549085299694e-10,-1.0839656949812593e-10,-9.012049440038084e-11,1.570030772057862e-10,1.557149964526161e-10,2.6539964670391214e-10,-1.0839656949812593e-10,1.570030772057862e-10,0,0
456,2.6537694264305856e-10,2.458162007279441e-10,-1.0839656949812593e-10,-9.012049440038084e-11,1.5698037314493263e-10,1.5569570632756324e-10,2.6537694264305856e-10,-1.0839656949812593e-10,1.5698037314493263e-10,0,0
457,2.1653043247304993e-10,2.2743563976579395e-10,-5.757620769042404e-11,-7.404075963446388e-11,1.5895422478262589e-10,1.5339488013133007e-10,2.2743563976579395e-10,-7.404075963446388e-11,1.5339488013133007e-10,0,0
458,2.1650545245499586e-10,2.2741161731509862e-10,-5.757620769042404e-11,-7.404075963446388e-11,1.5892924476457182e-10,1.5337085768063474e-10,2.2741161731509862e-10,-7.404075963446388e-11,1.5337085768063474e-10,0,0
459,2.965840906199446e-10,2.920932662409115e-10,-9.012049440038084e-11,-9.443104631579047e-11,2.0646359621956378e-10,1.97662219925121e-10,2.965840906199446e-10,-9.443104631579047e-11,2.0215304430415415e-10,0,0
460,2.9656638256270185e-10,2.920794162086793e-10,-7.13145792419212e-11,-1.0839656949812593e-10,2.2525180332078065e-10,1.8368284671055335e-10,2.9656638256270185e-10,-1.0839656949812593e-10,1.8816981306457592e-10,0,0
461,2.964641587777095e-10,2.9198543582964476e-10,-9.012050827816864e-11,-1.0839655562033812e-10,2.0634365049954084e-10,1.8358888020930664e-10,2.964641587777095e-10,-1.0839655562033812e-10,1.8806760315737137e-10,0,0
462,5.991197538079973e-10,6.213691783329978e-10,-3.3556296630266047e-10,-3.5783093155217216e-10,2.6355678750533684e-10,2.635382467808256e-10,6.213691783329978e-10,-3.5783093155217216e-10,2.635382467808256e-10,0,0
463,5.989553297780503e-10,6.212181880016487e-10,-3.3556293854708485e-10,-3.5783093155217216e-10,2.6339239123096547e-10,2.633872564494766e-10,6.212181880016487e-10,-3.5783093155217216e-10,2.633872564494766e-10,0,0
464,1.830590817819555e-10,1.855403608530537e-10,-1.3229695117189522e-13,-5.634243072094591e-11,1.8292678483078362e-10,1.2919793013210779e-10,1.855403608530537e-10,-5.634243072094591e-11,1.2919793013210779e-10,0,0
465,1.8300801152282276e-10,1.8549368985265602e-10,-3.2204808264602036e-11,-9.894713520752774e-11,1.5080320325822072e-10,8.654655464512828e-11,1.8549368985265602e-10,-9.894713520752774e-11,8.654655464512828e-11,0,0
466,1.830364887434044e-10,1.855197662159469e-10,-2.5909691059311513e-11,-7.583771111097093e-11,1.5712679768409288e-10,1.0968205510497597e-10,1.855197662159469e-10,-7.583771111097093e-11,1.0968205510497597e-10,0,0
467,1.8294105119665005e-10,1.854279646495982e-10,-3.2204808264602036e-11,-9.894713520752774e-11,1.5073624293204801e-10,8.648082944207047e-11,1.854279646495982e-10,-9.894713520752774e-11,8.648082944207047e-11,0,0
468,8.28178914336064e-11,8.281622609906947e-11,3.0296126718454275e-10,2.9976973681122843e-10,3.8577915861814915e-10,3.825859629102979e-10,8.28178914336064e-11,2.9976973681122843e-10,3.8258762824483483e-10,0,0
469,8.279999602622823e-11,8.279999602622823e-11,3.0296126718454275e-10,2.9976973681122843e-10,3.85761263210771e-10,3.8256973283745666e-10,8.279999602622823e-11,2.9976973681122843e-10,3.8256973283745666e-10,0,0
470,2.0077030316034694e-10,1.9782654681055334e-10,-4.0408523749313474e-11,-2.5909691059311513e-11,1.6036177941103347e-10,1.7191685575124183e-10,2.0077030316034694e-10,-4.0408523749313474e-11,1.6036177941103347e-10,0,0
471,2.0077299545118166e-10,1.9782973870174914e-10,-7.583771111097093e-11,-1.5605280956343393e-11,1.2493528434021073e-10,1.8222445774540574e-10,2.0077299545118166e-10,-7.583771111097093e-11,1.2493528434021073e-10,0,0
472,2.0073175066581683e-10,1.977909641626141e-10,-7.583771111097093e-11,-2.5909691059311513e-11,1.248940395548459e-10,1.718812731033026e-10,2.0073175066581683e-10,-7.583771111097093e-11,1.248940395548459e-10,0,0
473,1.808562050120699e-10,1.8616588826070313e-10,1.8025252124242996e-10,1.3171042034798575e-10,3.6110872625449986e-10,3.1787630860868887e-10,1.8616588826070313e-10,1.3171042034798575e-10,3.1787630860868887e-10,0,0
474,1.808601324260195e-10,1.861694132188063e-10,-8.567395404224243e-11,-8.683909147322311e-11,9.518617838377708e-11,9.93303217455832e-11,1.861694132188063e-10,-8.683909147322311e-11,9.93303217455832e-11,0,0
475,1.8081351693677306e-10,1.861272802550218e-10,-8.567394710334852e-11,-8.683909147322311e-11,9.513956983342453e-11,9.928818878179868e-11,1.861272802550218e-10,-8.683909147322311e-11,9.928818878179868e-11,0,0
476,2.0554224988700298e-10,1.9714886667632214e-10,-5.534446512189817e-11,-2.2261636978271326e-11,1.5019778476510481e-10,1.7488722969805082e-10,2.0554224988700298e-10,-5.534446512189817e-11,1.5019778476510481e-10,0,0
477,2.0560511626577238e-10,1.9720838850822986e-10,-8.683909147322311e-11,-8.567394710334852e-11,1.1876602479254927e-10,1.1153444140488133e-10,2.0560511626577238e-10,-8.683909147322311e-11,1.1876602479254927e-10,0,0
478,2.054467568290974e-10,1.9705956311177886e-10,-8.683909147322311e-11,-8.567394710334852e-11,1.186076653558743e-10,1.1138561600843033e-10,2.054467568290974e-10,-8.683909147322311e-11,1.186076653558743e-10,0,0
479,2.506783669531387e-10,2.5269528136639963e-10,1.214045530772978e-11,1.295577534143888e-11,2.628188222608685e-10,2.656510567078385e-10,2.5269528136639963e-10,1.214045530772978e-11,2.648357366741294e-10,0,0
480,2.506145568847984e-10,2.526346354336795e-10,1.214045530772978e-11,1.295577534143888e-11,2.6275501219252817e-10,2.6559041077511836e-10,2.526346354336795e-10,1.214045530772978e-11,2.6477509074140926e-10,0,0
481,6.564914722950732e-10,6.605110902668798e-10,-2.560042733357193e-10,-2.874911975148109e-10,4.004871989593539e-10,3.7301989275206893e-10,6.605110902668798e-10,-2.874911975148109e-10,3.7301989275206893e-10,0,0
482,6.565042953710076e-10,6.605229141420921e-10,-3.549603944108526e-10,-3.5783087604102093e-10,3.0154390096015504e-10,3.0269203810107115e-10,6.605229141420921e-10,-3.5783087604102093e-10,3.0269203810107115e-10,0,0
483,6.56273702048793e-10,6.603094737656079e-10,-3.5496036665527697e-10,-3.5783090379659654e-10,3.01313335393516e-10,3.0247856996901135e-10,6.603094737656079e-10,-3.5783090379659654e-10,3.0247856996901135e-10,0,0
484,2.065209947499369e-10,2.0210169648926524e-10,-5.834144278793474e-11,-1.0415462936563813e-10,1.4817955196200217e-10,9.794706712362711e-11,2.065209947499369e-10,-1.0415462936563813e-10,1.0236636538429877e-10,0,0
485,2.0648090182096013e-10,2.0206374073961086e-10,-5.834144278793474e-11,-1.0415462936563813e-10,1.481394590330254e-10,9.790911137397273e-11,2.0648090182096013e-10,-1.0415462936563813e-10,1.02326272455322e-10,0,0
486,2.1606239020144358e-10,2.346604854874812e-10,-1.5057108337934721e-10,-1.1229475682661416e-10,6.549130682209636e-11,1.2236572866086703e-10,2.346604854874812e-10,-1.5057108337934721e-10,8.408940210813398e-11,0,0
487,2.1602260258379857e-10,2.3462704001886436e-10,-1.5057108337934721e-10,-1.1229477070440197e-10,6.545151920445136e-11,1.223322693144624e-10,2.3462704001886436e-10,-1.5057108337934721e-10,8.405595663951715e-11,0,0
488,2.1750458378821946e-10,2.4009894072918314e-10,-1.5443496481637453e-10,-1.2257331261089632e-10,6.306961897184493e-11,1.1752562811828682e-10,2.4009894072918314e-10,-1.5443496481637453e-10,8.566397591280861e-11,0,0
489,2.1748168543833657e-10,2.400772358690517e-10,-1.5443496481637453e-10,-1.2257331261089632e-10,6.304672062196204e-11,1.175039232581554e-10,2.400772358690517e-10,-1.5443496481637453e-10,8.564227105267719e-11,0,0
490,2.708981095000951e-10,2.3052464104278414e-10,-1.2257331261089632e-10,-1.5443495093858672e-10,1.4832479688919875e-10,7.608969010419742e-11,2.708981095000951e-10,-1.5443495093858672e-10,1.1646315856150835e-10,0,0
491,2.7084087750317565e-10,2.3047455610658574e-10,-1.2257331261089632e-10,-1.5443496481637453e-10,1.4826756489227932e-10,7.60395912902112e-11,2.7084087750317565e-10,-1.5443496481637453e-10,1.1640591268680112e-10,0,0
492,2.1791660143044567e-10,1.9869529632732252e-10,-7.274975066806633e-11,-1.2707349061891193e-10,1.4516685076237934e-10,7.162180570841059e-11,2.1791660143044567e-10,-1.2707349061891193e-10,9.084311081153373e-11,0,0
493,2.1789153814566475e-10,1.9867114897653693e-10,-7.274975066806633e-11,-1.2707349061891193e-10,1.4514178747759843e-10,7.1597658357625e-11,2.1789153814566475e-10,-1.2707349061891193e-10,9.081804752675282e-11,0,0
494,2.727454651019201e-10,2.989957170740354e-10,-1.544349231830111e-10,-1.2257329873310852e-10,1.18310541918909e-10,1.7642241834092687e-10,2.989957170740354e-10,-1.544349231830111e-10,1.4456079389102428e-10,0,0
495,2.7272586966553547e-10,2.9897756492758276e-10,-1.5443493706079892e-10,-1.2257329873310852e-10,1.1829093260473655e-10,1.7640426619447425e-10,2.9897756492758276e-10,-1.5443493706079892e-10,1.4454262786678385e-10,0,0
496,3.282398242099305e-10,3.4320701836065837e-10,-7.884073949249171e-11,-9.002229517385274e-11,2.4939908471743877e-10,2.5318472318680563e-10,3.4320701836065837e-10,-9.002229517385274e-11,2.5318472318680563e-10,0,0
497,3.2810040795361317e-10,3.430798978243388e-10,-1.544349093052233e-10,-1.2257329873310852e-10,1.7366549864838987e-10,2.2050659909123027e-10,3.430798978243388e-10,-1.544349093052233e-10,1.8864498851911549e-10,0,0
498,3.278670668294126e-10,3.428670125593669e-10,-1.544349093052233e-10,-1.2257331261089632e-10,1.7343215752418928e-10,2.202936999484706e-10,3.428670125593669e-10,-1.544349093052233e-10,1.884321032541436e-10,0,0
499,3.2662367255298363e-10,2.9439284343624195e-10,-1.4720058505446332e-10,-1.4206724685550398e-10,1.7942308749852032e-10,1.5232559658073797e-10,3.2662367255298363e-10,-1.4720058505446332e-10,1.7942308749852032e-10,0,0
500,3.2652264225774275e-10,2.942988353016318e-10,-1.4720058505446332e-10,-1.4206724685550398e-10,1.7932205720327943e-10,1.5223158844612783e-10,3.2652264225774275e-10,-1.4720058505446332e-10,1.7932205720327943e-10,0,0
501,3.278063376299656e-10,3.475699728028303e-10,-7.732733897647392e-11,-1.0461198574063246e-10,2.5047899865349166e-10,2.4295798706219784e-10,3.475699728028303e-10,-1.0461198574063246e-10,2.4295798706219784e-10,0,0
502,3.278349536284253e-10,3.475937315755573e-10,-1.420672607332918e-10,-1.472005572988877e-10,1.857676928951335e-10,2.0039317427666958e-10,3.475937315755573e-10,-1.472005572988877e-10,2.0039317427666958e-10,0,0
503,3.2757166423813544e-10,3.473396570363718e-10,-1.4206724685550398e-10,-1.472005711766755e-10,1.8550441738263146e-10,2.001390858596963e-10,3.473396570363718e-10,-1.472005711766755e-10,2.001390858596963e-10,0,0
504,6.026261156755197e-10,5.322721707834432e-10,-3.2879673983465807e-10,-2.6218616167028586e-10,2.7382937584086164e-10,2.700860091131574e-10,6.026261156755197e-10,-3.2879673983465807e-10,2.7382937584086164e-10,0,0
505,6.025923648955711e-10,5.322395857376705e-10,-2.5662100222589856e-10,-2.1476168066136836e-10,3.4597136266967254e-10,3.1747790507630214e-10,6.025923648955711e-10,-2.5662100222589856e-10,3.4597136266967254e-10,0,0
506,6.025557830469097e-10,5.322055018908145e-10,-3.287967675902337e-10,-2.6218618942586147e-10,2.73759015456676e-10,2.7001931246495303e-10,6.025557830469097e-10,-3.287967675902337e-10,2.73759015456676e-10,0,0
507,2.6101071304296397e-10,2.51559023611847e-10,8.237244220055118e-12,1.608965738419954e-11,2.692479572630191e-10,2.6764868099604655e-10,2.6101071304296397e-10,8.237244220055118e-12,2.692479572630191e-10,0,0
508,2.608434301887286e-10,2.514053965008145e-10,8.237244220055118e-12,1.608965738419954e-11,2.690806744087837e-10,2.6749505388501404e-10,2.608434301887286e-10,8.237244220055118e-12,2.690806744087837e-10,0,0
509,2.1854899834305996e-10,2.0943061174172328e-10,2.153352079981019e-10,2.051254721635587e-10,4.3388420634116187e-10,4.14556083905282e-10,2.1854899834305996e-10,2.051254721635587e-10,4.2367447050661866e-10,0,0
510,2.1849380638094829e-10,2.0937815370380974e-10,2.1533522187588972e-10,2.051254721635587e-10,4.33829028256838e-10,4.1450362586736844e-10,2.1849380638094829e-10,2.051254721635587e-10,4.23619278544507e-10,0,0
511,8.284094243915519e-11,8.28382987205778e-11,2.8524954620579024e-10,2.295893752890521e-10,3.680904886449454e-10,3.124276740096299e-10,8.284094243915519e-11,2.295893752890521e-10,3.124303177282073e-10,0,0
512,8.279999602622823e-11,8.279999602622823e-11,2.8524957396136585e-10,2.295893752890521e-10,3.680495699875941e-10,3.1238937131528033e-10,8.279999602622823e-11,2.295893752890521e-10,3.1238937131528033e-10,0,0
513,2.3021277939516693e-10,2.5388161017936284e-10,1.2433055973648521e-10,9.191986061196644e-11,3.5454333913165215e-10,3.458014707913293e-10,2.5388161017936284e-10,9.191986061196644e-11,3.458014707913293e-10,0,0
514,2.3019287864745053e-10,2.5386245883218805e-10,1.2433055973648521e-10,9.191986061196644e-11,3.5452343838393574e-10,3.457823194441545e-10,2.5386245883218805e-10,9.191986061196644e-11,3.457823194441545e-10,0,0
515,3.1615376983040733e-10,2.92492335907113e-10,9.191986061196644e-11,1.003138128119474e-10,4.0807363044237377e-10,3.928061487190604e-10,3.1615376983040733e-10,9.191986061196644e-11,4.0807363044237377e-10,0,0
516,3.1604510675187214e-10,2.923900566109694e-10,9.191986061196644e-11,1.003138128119474e-10,4.079649673638386e-10,3.927038694229168e-10,3.1604510675187214e-10,9.191986061196644e-11,4.079649673638386e-10,0,0
517,2.831112844159378e-10,2.482858085794959e-10,1.2887377276449286e-10,1.6235254807206445e-10,4.1198505718043066e-10,4.1063835665156034e-10,2.831112844159378e-10,1.2887377276449286e-10,4.1198505718043066e-10,0,0
518,2.8306429422642054e-10,2.482447580831604e-10,1.2887377276449286e-10,1.6235254807206445e-10,4.119380669909134e-10,4.1059730615522483e-10,2.8306429422642054e-10,1.2887377276449286e-10,4.119380669909134e-10,0,0
519,2.428699741319207e-10,2.4694102318534306e-10,-2.2261650856059134e-11,-5.534446512189817e-11,2.2060832327586155e-10,1.915965580634449e-10,2.4694102318534306e-10,-5.534446512189817e-11,1.915965580634449e-10,0,0
520,2.4284363409066145e-10,2.469160986784402e-10,-2.2261636978271326e-11,-5.534446512189817e-11,2.2058199711239013e-10,1.9157163355654205e-10,2.469160986784402e-10,-5.534446512189817e-11,1.9157163355654205e-10,0,0
521,3.4928523962030056e-10,3.286962646509295e-10,-9.443104631579047e-11,-9.012049440038084e-11,2.548541933045101e-10,2.3857577025054866e-10,3.4928523962030056e-10,-9.443104631579047e-11,2.548541933045101e-10,0,0
522,3.490968625285973e-10,3.28524873971503e-10,-9.443104631579047e-11,-9.012049440038084e-11,2.546658162128068e-10,2.3840437957112215e-10,3.490968625285973e-10,-9.443104631579047e-11,2.546658162128068e-10,0,0
523,2.5254032198773757e-10,2.3631180345873304e-10,-5.5982773972118594e-11,-9.89349990820898e-11,1.9655754801561898e-10,1.3737680437664324e-10,2.5254032198773757e-10,-9.89349990820898e-11,1.5360532290564777e-10,0,0
